sitio;arquivo_de_som;data;horario;temp;umid;veg
Qua33;20200124_141000.WAV;24/01/2020;14:10:00;32;34.6;3250
Qua33;20200127_171000.WAV;27/01/2020;17:10:00;33.1;34.6;3250
Qua33;20200124_124000.WAV;24/01/2020;12:40:00;31.1;34.7;3250
Qua33;20200127_111000.WAV;27/01/2020;11:10:00;33.3;34.7;3250
Qua33;20200127_124000.WAV;27/01/2020;12:40:00;34.6;34.7;3250
Qua33;20200127_135500.WAV;27/01/2020;13:55:00;35.8;34.8;3250
Qua33;20200127_125500.WAV;27/01/2020;12:55:00;35.3;34.9;3250
Qua33;20200124_131000.WAV;24/01/2020;13:10:00;31;35.1;3250
Qua33;20200127_112500.WAV;27/01/2020;11:25:00;33.5;35.1;3250
Qua33;20200127_114000.WAV;27/01/2020;11:40:00;33.6;35.1;3250
Qua33;20200127_134000.WAV;27/01/2020;13:40:00;34.7;35.1;3250
Qua33;20200127_142500.WAV;27/01/2020;14:25:00;34.2;35.4;3250
Qua33;20200127_115500.WAV;27/01/2020;11:55:00;34.6;35.4;3250
Qua33;20200126_171000.WAV;26/01/2020;17:10:00;36.5;35.4;3250
Qua33;20200127_132500.WAV;27/01/2020;13:25:00;35.3;35.5;3250
Qua33;20200124_122500.WAV;24/01/2020;12:25:00;30;36.2;3250
Qua33;20200127_122500.WAV;27/01/2020;12:25:00;34.2;36.3;3250
Qua33;20200125_141000.WAV;25/01/2020;14:10:00;32.3;36.5;3250
Qua33;20200127_121000.WAV;27/01/2020;12:10:00;33.8;36.5;3250
Qua33;20200124_142500.WAV;24/01/2020;14:25:00;31.5;36.6;3250
Qua33;20200125_155500.WAV;25/01/2020;15:55:00;33.6;36.6;3250
Qua33;20200127_155500.WAV;27/01/2020;15:55:00;33.6;36.6;3250
Qua33;20200124_135500.WAV;24/01/2020;13:55:00;32;36.7;3250
Qua33;20200127_181000.WAV;27/01/2020;18:10:00;33.6;36.8;3250
Qua33;20200127_164000.WAV;27/01/2020;16:40:00;32.8;36.9;3250
Qua33;20200125_152500.WAV;25/01/2020;15:25:00;32.9;37;3250
Qua33;20200124_191000.WAV;24/01/2020;19:10:00;30.2;37.1;3250
Qua33;20200127_144000.WAV;27/01/2020;14:40:00;33.2;37.1;3250
Qua33;20200124_192500.WAV;24/01/2020;19:25:00;28.4;37.2;3250
Qua33;20200127_105500.WAV;27/01/2020;10:55:00;33.1;37.2;3250
Qua33;20200125_161000.WAV;25/01/2020;16:10:00;33.7;37.2;3250
Qua33;20200125_165500.WAV;25/01/2020;16:55:00;34.4;38.1;3250
Qua33;20200127_131000.WAV;27/01/2020;13:10:00;33.9;38.2;3250
Qua33;20200126_172500.WAV;26/01/2020;17:25:00;34;38.2;3250
Qua33;20200125_182500.WAV;25/01/2020;18:25:00;32.2;38.3;3250
Qua33;20200127_151000.WAV;27/01/2020;15:10:00;32.4;38.3;3250
Qua33;20200125_181000.WAV;25/01/2020;18:10:00;32.8;38.4;3250
Qua33;20200125_135500.WAV;25/01/2020;13:55:00;32.1;38.6;3250
Qua33;20200125_151000.WAV;25/01/2020;15:10:00;33.7;38.6;3250
Qua33;20200125_164000.WAV;25/01/2020;16:40:00;33.1;38.8;3250
Qua33;20200127_104000.WAV;27/01/2020;10:40:00;32.1;38.9;3250
Qua33;20200125_175500.WAV;25/01/2020;17:55:00;32.6;38.9;3250
Qua33;20200127_152500.WAV;27/01/2020;15:25:00;33.4;38.9;3250
Qua33;20200126_135500.WAV;26/01/2020;13:55:00;35.2;38.9;3250
Qua33;20200126_142500.WAV;26/01/2020;14:25:00;35.7;38.9;3250
Qua33;20200125_162500.WAV;25/01/2020;16:25:00;34.2;39;3250
Qua33;20200126_165500.WAV;26/01/2020;16:55:00;35;39;3250
Qua33;20200124_132500.WAV;24/01/2020;13:25:00;31.5;39.2;3250
Qua33;20200126_155500.WAV;26/01/2020;15:55:00;34.4;39.2;3250
Qua33;20200125_142500.WAV;25/01/2020;14:25:00;31.8;39.3;3250
Qua33;20200125_171000.WAV;25/01/2020;17:10:00;33.4;39.3;3250
Qua33;20200126_151000.WAV;26/01/2020;15:10:00;35;39.3;3250
Qua33;20200124_125500.WAV;24/01/2020;12:55:00;31.3;39.4;3250
Qua33;20200124_194000.WAV;24/01/2020;19:40:00;27.2;39.7;3250
Qua33;20200125_145500.WAV;25/01/2020;14:55:00;33.2;39.7;3250
Qua33;20200126_164000.WAV;26/01/2020;16:40:00;34.9;39.7;3250
Qua33;20200127_175500.WAV;27/01/2020;17:55:00;32.2;39.8;3250
Qua33;20200127_174000.WAV;27/01/2020;17:40:00;32.4;39.8;3250
Qua33;20200127_102500.WAV;27/01/2020;10:25:00;31.6;39.9;3250
Qua33;20200125_172500.WAV;25/01/2020;17:25:00;32.5;40.1;3250
Qua33;20200125_174000.WAV;25/01/2020;17:40:00;32.7;40.1;3250
Qua33;20200125_134000.WAV;25/01/2020;13:40:00;32.8;40.2;3250
Qua33;20200126_134000.WAV;26/01/2020;13:40:00;34.9;40.3;3250
Qua33;20200126_144000.WAV;26/01/2020;14:40:00;35;40.3;3250
Qua33;20200123_164000.WAV;23/01/2020;16:40:00;32.8;40.4;3250
Qua33;20200125_144000.WAV;25/01/2020;14:40:00;33;40.5;3250
Qua33;20200126_161000.WAV;26/01/2020;16:10:00;34.3;40.5;3250
Qua33;20200126_145500.WAV;26/01/2020;14:55:00;35;40.5;3250
Qua33;20200123_182500.WAV;23/01/2020;18:25:00;31;40.6;3250
Qua33;20200127_172500.WAV;27/01/2020;17:25:00;31.9;40.7;3250
Qua33;20200123_181000.WAV;23/01/2020;18:10:00;31.1;40.8;3250
Qua33;20200125_125500.WAV;25/01/2020;12:55:00;31.2;40.8;3250
Qua33;20200126_181000.WAV;26/01/2020;18:10:00;32.6;40.8;3250
Qua33;20200126_152500.WAV;26/01/2020;15:25:00;33.3;41;3250
Qua33;20200127_091000.WAV;27/01/2020;09:10:00;30.9;41.1;3250
Qua33;20200126_132500.WAV;26/01/2020;13:25:00;34.2;41.1;3250
Qua33;20200125_132500.WAV;25/01/2020;13:25:00;31.8;41.5;3250
Qua33;20200125_154000.WAV;25/01/2020;15:40:00;31.7;41.6;3250
Qua33;20200124_121000.WAV;24/01/2020;12:10:00;30.4;41.8;3250
Qua33;20200125_131000.WAV;25/01/2020;13:10:00;32.8;41.8;3250
Qua33;20200127_094000.WAV;27/01/2020;09:40:00;30.7;41.9;3250
Qua33;20200125_115500.WAV;25/01/2020;11:55:00;31.3;42;3250
Qua33;20200126_174000.WAV;26/01/2020;17:40:00;33.2;42;3250
Qua33;20200123_162500.WAV;23/01/2020;16:25:00;31.4;42.1;3250
Qua33;20200125_185500.WAV;25/01/2020;18:55:00;31.6;42.1;3250
Qua33;20200126_141000.WAV;26/01/2020;14:10:00;32.8;42.2;3250
Qua33;20200126_175500.WAV;26/01/2020;17:55:00;33.3;42.3;3250
Qua33;20200125_184000.WAV;25/01/2020;18:40:00;30.9;42.4;3250
Qua33;20200125_124000.WAV;25/01/2020;12:40:00;31.4;42.5;3250
Qua33;20200126_182500.WAV;26/01/2020;18:25:00;31.8;42.5;3250
Qua33;20200126_154000.WAV;26/01/2020;15:40:00;33.6;42.7;3250
Qua33;20200126_131000.WAV;26/01/2020;13:10:00;33.9;42.7;3250
Qua33;20200127_182500.WAV;27/01/2020;18:25:00;30.8;42.8;3250
Qua33;20200125_105500.WAV;25/01/2020;10:55:00;29.5;43;3250
Qua33;20200123_184000.WAV;23/01/2020;18:40:00;29.5;43.2;3250
Qua33;20200123_154000.WAV;23/01/2020;15:40:00;31.4;43.3;3250
Qua33;20200127_101000.WAV;27/01/2020;10:10:00;30.7;43.5;3250
Qua33;20200126_125500.WAV;26/01/2020;12:55:00;33.9;43.6;3250
Qua33;20200123_185500.WAV;23/01/2020;18:55:00;29.6;43.8;3250
Qua33;20200127_184000.WAV;27/01/2020;18:40:00;29.8;44;3250
Qua33;20200123_175500.WAV;23/01/2020;17:55:00;30.2;44.1;3250
Qua33;20200126_162500.WAV;26/01/2020;16:25:00;32.9;44.1;3250
Qua33;20200127_092500.WAV;27/01/2020;09:25:00;29.9;44.3;3250
Qua33;20200123_165500.WAV;23/01/2020;16:55:00;30.7;44.3;3250
Qua33;20200127_095500.WAV;27/01/2020;09:55:00;30.1;44.6;3250
Qua33;20200123_151000.WAV;23/01/2020;15:10:00;30.8;44.7;3250
Qua33;20200125_122500.WAV;25/01/2020;12:25:00;31.2;44.7;3250
Qua33;20200123_155500.WAV;23/01/2020;15:55:00;30.9;44.8;3250
Qua33;20200123_152500.WAV;23/01/2020;15:25:00;31.2;44.8;3250
Qua33;20200123_161000.WAV;23/01/2020;16:10:00;31.6;44.9;3250
Qua33;20200123_171000.WAV;23/01/2020;17:10:00;30.6;45;3250
Qua33;20200126_184000.WAV;26/01/2020;18:40:00;31.1;45;3250
Qua33;20200124_111000.WAV;24/01/2020;11:10:00;28.5;45.4;3250
Qua33;20200123_144000.WAV;23/01/2020;14:40:00;31.1;45.5;3250
Qua33;20200124_115500.WAV;24/01/2020;11:55:00;29.4;45.6;3250
Qua33;20200127_191000.WAV;27/01/2020;19:10:00;29;45.7;3250
Qua33;20200123_174000.WAV;23/01/2020;17:40:00;29.7;45.7;3250
Qua33;20200123_142500.WAV;23/01/2020;14:25:00;30.5;45.7;3250
Qua33;20200127_185500.WAV;27/01/2020;18:55:00;29.1;45.8;3250
Qua33;20200124_114000.WAV;24/01/2020;11:40:00;29.6;45.9;3250
Qua33;20200123_145500.WAV;23/01/2020;14:55:00;31.2;45.9;3250
Qua33;20200126_194000.WAV;26/01/2020;19:40:00;29.5;46;3250
Qua33;20200123_191000.WAV;23/01/2020;19:10:00;28.2;46.1;3250
Qua33;20200126_191000.WAV;26/01/2020;19:10:00;30;46.1;3250
Qua33;20200127_192500.WAV;27/01/2020;19:25:00;29;46.2;3250
Qua33;20200125_191000.WAV;25/01/2020;19:10:00;29.6;46.3;3250
Qua33;20200126_192500.WAV;26/01/2020;19:25:00;29.8;46.3;3250
Qua33;20200126_185500.WAV;26/01/2020;18:55:00;30.5;46.3;3250
Qua33;20200126_124000.WAV;26/01/2020;12:40:00;33.7;46.6;3250
Qua33;20200123_172500.WAV;23/01/2020;17:25:00;29.6;47;3250
Qua33;20200127_085500.WAV;27/01/2020;08:55:00;29.7;47;3250
Qua33;20200125_111000.WAV;25/01/2020;11:10:00;30;47;3250
Qua33;20200123_141000.WAV;23/01/2020;14:10:00;30.4;47;3250
Qua33;20200123_135500.WAV;23/01/2020;13:55:00;29.8;47.1;3250
Qua33;20200125_114000.WAV;25/01/2020;11:40:00;30.8;47.4;3250
Qua33;20200122_154000.WAV;22/01/2020;15:40:00;31;47.5;3250
Qua33;20200123_134000.WAV;23/01/2020;13:40:00;30;47.7;3250
Qua33;20200125_121000.WAV;25/01/2020;12:10:00;30.7;47.7;3250
Qua33;20200122_155500.WAV;22/01/2020;15:55:00;31.1;47.7;3250
Qua33;20200127_084000.WAV;27/01/2020;08:40:00;29;47.8;3250
Qua33;20200122_165500.WAV;22/01/2020;16:55:00;30.7;47.8;3250
Qua33;20200126_122500.WAV;26/01/2020;12:25:00;34.6;47.8;3250
Qua33;20200123_132500.WAV;23/01/2020;13:25:00;29.2;48.5;3250
Qua33;20200123_125500.WAV;23/01/2020;12:55:00;29.1;48.6;3250
Qua33;20200123_192500.WAV;23/01/2020;19:25:00;27.4;49.1;3250
Qua33;20200125_101000.WAV;25/01/2020;10:10:00;28.8;49.2;3250
Qua33;20200122_164000.WAV;22/01/2020;16:40:00;30.4;49.2;3250
Qua33;20200127_194000.WAV;27/01/2020;19:40:00;28;49.3;3250
Qua33;20200125_112500.WAV;25/01/2020;11:25:00;31;49.3;3250
Qua33;20200123_131000.WAV;23/01/2020;13:10:00;30;49.4;3250
Qua33;20200125_104000.WAV;25/01/2020;10:40:00;30.3;49.6;3250
Qua33;20200124_112500.WAV;24/01/2020;11:25:00;29.3;49.9;3250
Qua33;20200122_162500.WAV;22/01/2020;16:25:00;30.3;49.9;3250
Qua33;20200125_192500.WAV;25/01/2020;19:25:00;29;50.1;3250
Qua33;20200122_161000.WAV;22/01/2020;16:10:00;30.4;50.4;3250
Qua33;20200126_115500.WAV;26/01/2020;11:55:00;33.2;50.4;3250
Qua33;20200122_171000.WAV;22/01/2020;17:10:00;30.2;50.7;3250
Qua33;20200122_181000.WAV;22/01/2020;18:10:00;29.6;51.1;3250
Qua33;20200122_172500.WAV;22/01/2020;17:25:00;29.4;51.3;3250
Qua33;20200126_114000.WAV;26/01/2020;11:40:00;32.7;51.3;3250
Qua33;20200127_082500.WAV;27/01/2020;08:25:00;27.8;51.4;3250
Qua33;20200126_121000.WAV;26/01/2020;12:10:00;33.6;51.4;3250
Qua33;20200122_174000.WAV;22/01/2020;17:40:00;28.8;51.8;3250
Qua33;20200122_152500.WAV;22/01/2020;15:25:00;30.4;51.9;3250
Qua33;20200122_184000.WAV;22/01/2020;18:40:00;28.8;52.1;3250
Qua33;20200123_124000.WAV;23/01/2020;12:40:00;28.9;52.3;3250
Qua33;20200123_194000.WAV;23/01/2020;19:40:00;26.5;52.8;3250
Qua33;20200124_105500.WAV;24/01/2020;10:55:00;28.1;52.8;3250
Qua33;20200125_102500.WAV;25/01/2020;10:25:00;29.5;52.8;3250
Qua33;20200125_194000.WAV;25/01/2020;19:40:00;28;53.2;3250
Qua33;20200122_182500.WAV;22/01/2020;18:25:00;29.1;53.5;3250
Qua33;20200122_175500.WAV;22/01/2020;17:55:00;28.5;53.6;3250
Qua33;20200124_104000.WAV;24/01/2020;10:40:00;27.4;54.1;3250
Qua33;20200125_095500.WAV;25/01/2020;09:55:00;28.4;54.3;3250
Qua33;20200123_122500.WAV;23/01/2020;12:25:00;28.9;54.3;3250
Qua33;20200123_121000.WAV;23/01/2020;12:10:00;28.5;55.4;3250
Qua33;20200126_105500.WAV;26/01/2020;10:55:00;32.3;55.4;3250
Qua33;20200126_104000.WAV;26/01/2020;10:40:00;31.9;55.6;3250
Qua33;20200123_115500.WAV;23/01/2020;11:55:00;28.4;56;3250
Qua33;20200122_151000.WAV;22/01/2020;15:10:00;30.3;56;3250
Qua33;20200122_185500.WAV;22/01/2020;18:55:00;27.3;56.1;3250
Qua33;20200128_102500.WAV;28/01/2020;10:25:00;27.7;56.1;3250
Qua33;20200125_094000.WAV;25/01/2020;09:40:00;27.9;56.1;3250
Qua33;20200126_111000.WAV;26/01/2020;11:10:00;32.6;56.2;3250
Qua33;20200124_102500.WAV;24/01/2020;10:25:00;27.3;56.3;3250
Qua33;20200122_145500.WAV;22/01/2020;14:55:00;29.9;56.6;3250
Qua33;20200126_112500.WAV;26/01/2020;11:25:00;32.1;56.6;3250
Qua33;20200124_101000.WAV;24/01/2020;10:10:00;26.8;57.2;3250
Qua33;20200126_092500.WAV;26/01/2020;09:25:00;30.2;57.2;3250
Qua33;20200122_191000.WAV;22/01/2020;19:10:00;26.8;57.3;3250
Qua33;20200126_084000.WAV;26/01/2020;08:40:00;29.5;57.4;3250
Qua33;20200126_102500.WAV;26/01/2020;10:25:00;30.8;57.4;3250
Qua33;20200123_114000.WAV;23/01/2020;11:40:00;28.1;57.5;3250
Qua33;20200126_095500.WAV;26/01/2020;09:55:00;30.8;57.5;3250
Qua33;20200125_082500.WAV;25/01/2020;08:25:00;25.7;57.7;3250
Qua33;20200122_144000.WAV;22/01/2020;14:40:00;29.7;57.7;3250
Qua33;20200126_094000.WAV;26/01/2020;09:40:00;31;57.8;3250
Qua33;20200126_091000.WAV;26/01/2020;09:10:00;30;57.9;3250
Qua33;20200128_101000.WAV;28/01/2020;10:10:00;27.7;58;3250
Qua33;20200122_142500.WAV;22/01/2020;14:25:00;29.4;58;3250
Qua33;20200127_081000.WAV;27/01/2020;08:10:00;25.6;58.2;3250
Qua33;20200126_085500.WAV;26/01/2020;08:55:00;29.3;58.2;3250
Qua33;20200125_084000.WAV;25/01/2020;08:40:00;25.9;58.6;3250
Qua33;20200122_192500.WAV;22/01/2020;19:25:00;26;58.6;3250
Qua33;20200126_101000.WAV;26/01/2020;10:10:00;31.2;58.6;3250
Qua33;20200126_082500.WAV;26/01/2020;08:25:00;28.4;58.7;3250
Qua33;20200125_092500.WAV;25/01/2020;09:25:00;27.5;58.9;3250
Qua33;20200125_081000.WAV;25/01/2020;08:10:00;26;59.2;3250
Qua33;20200125_085500.WAV;25/01/2020;08:55:00;25.8;59.6;3250
Qua33;20200122_141000.WAV;22/01/2020;14:10:00;29.5;59.6;3250
Qua33;20200123_112500.WAV;23/01/2020;11:25:00;27.5;59.8;3250
Qua33;20200122_194000.WAV;22/01/2020;19:40:00;25.2;59.9;3250
Qua33;20200123_111000.WAV;23/01/2020;11:10:00;27.5;59.9;3250
Qua33;20200128_095500.WAV;28/01/2020;09:55:00;26.4;60;3250
Qua33;20200128_094000.WAV;28/01/2020;09:40:00;26.5;60.2;3250
Qua33;20200125_091000.WAV;25/01/2020;09:10:00;26.4;60.6;3250
Qua33;20200126_081000.WAV;26/01/2020;08:10:00;27.9;60.7;3250
Qua33;20200123_105500.WAV;23/01/2020;10:55:00;26.9;60.8;3250
Qua33;20200124_095500.WAV;24/01/2020;09:55:00;26;61;3250
Qua33;20200127_065500.WAV;27/01/2020;06:55:00;21.8;62.1;3250
Qua33;20200123_104000.WAV;23/01/2020;10:40:00;26.4;62.3;3250
Qua33;20200123_102500.WAV;23/01/2020;10:25:00;26.9;62.5;3250
Qua33;20200122_135500.WAV;22/01/2020;13:55:00;27.9;62.7;3250
Qua33;20200127_074000.WAV;27/01/2020;07:40:00;22.9;62.8;3250
Qua33;20200122_134000.WAV;22/01/2020;13:40:00;27.9;62.8;3250
Qua33;20200124_094000.WAV;24/01/2020;09:40:00;25.9;63;3250
Qua33;20200127_064000.WAV;27/01/2020;06:40:00;21.4;63.2;3250
Qua33;20200128_091000.WAV;28/01/2020;09:10:00;25.1;63.2;3250
Qua33;20200128_092500.WAV;28/01/2020;09:25:00;25.9;63.3;3250
Qua33;20200127_071000.WAV;27/01/2020;07:10:00;21.7;63.5;3250
Qua33;20200127_072500.WAV;27/01/2020;07:25:00;22.1;63.5;3250
Qua33;20200124_091000.WAV;24/01/2020;09:10:00;25.6;63.6;3250
Qua33;20200127_075500.WAV;27/01/2020;07:55:00;23.5;63.7;3250
Qua33;20200127_061000.WAV;27/01/2020;06:10:00;21.2;63.8;3250
Qua33;20200122_132500.WAV;22/01/2020;13:25:00;28.2;63.9;3250
Qua33;20200127_062500.WAV;27/01/2020;06:25:00;21.3;64.1;3250
Qua33;20200128_085500.WAV;28/01/2020;08:55:00;24.8;64.3;3250
Qua33;20200124_092500.WAV;24/01/2020;09:25:00;25.1;65.3;3250
Qua33;20200124_085500.WAV;24/01/2020;08:55:00;25;65.6;3250
Qua33;20200122_124000.WAV;22/01/2020;12:40:00;27.9;65.8;3250
Qua33;20200123_101000.WAV;23/01/2020;10:10:00;25.3;66.1;3250
Qua33;20200122_122500.WAV;22/01/2020;12:25:00;27;66.1;3250
Qua33;20200122_131000.WAV;22/01/2020;13:10:00;27.6;66.1;3250
Qua33;20200120_122500.WAV;20/01/2020;12:25:00;30.7;66.8;3250
Qua33;20200128_084000.WAV;28/01/2020;08:40:00;23.6;67.2;3250
Qua33;20200126_061000.WAV;26/01/2020;06:10:00;23.2;67.6;3250
Qua33;20200122_125500.WAV;22/01/2020;12:55:00;27.2;68;3250
Qua33;20200126_062500.WAV;26/01/2020;06:25:00;23;68.2;3250
Qua33;20200123_091000.WAV;23/01/2020;09:10:00;25.1;68.3;3250
Qua33;20200126_064000.WAV;26/01/2020;06:40:00;23.3;68.5;3250
Qua33;20200126_072500.WAV;26/01/2020;07:25:00;23.7;68.6;3250
Qua33;20200126_074000.WAV;26/01/2020;07:40:00;24.1;68.7;3250
Qua33;20200126_075500.WAV;26/01/2020;07:55:00;24.7;68.8;3250
Qua33;20200126_065500.WAV;26/01/2020;06:55:00;23.4;68.9;3250
Qua33;20200120_125500.WAV;20/01/2020;12:55:00;30.7;68.9;3250
Qua33;20200123_095500.WAV;23/01/2020;09:55:00;24.8;69;3250
Qua33;20200126_071000.WAV;26/01/2020;07:10:00;23.4;69.1;3250
Qua33;20200120_124000.WAV;20/01/2020;12:40:00;30.7;69.1;3250
Qua33;20200123_094000.WAV;23/01/2020;09:40:00;24.6;69.3;3250
Qua33;20200122_121000.WAV;22/01/2020;12:10:00;27.2;69.3;3250
Qua33;20200124_084000.WAV;24/01/2020;08:40:00;23.5;69.4;3250
Qua33;20200123_092500.WAV;23/01/2020;09:25:00;24.5;69.6;3250
Qua33;20200128_081000.WAV;28/01/2020;08:10:00;22.2;70.4;3250
Qua33;20200123_085500.WAV;23/01/2020;08:55:00;24.5;70.5;3250
Qua33;20200124_082500.WAV;24/01/2020;08:25:00;23.3;71;3250
Qua33;20200120_131000.WAV;20/01/2020;13:10:00;30.3;71.4;3250
Qua33;20200123_084000.WAV;23/01/2020;08:40:00;24;71.6;3250
Qua33;20200128_082500.WAV;28/01/2020;08:25:00;21.8;72.2;3250
Qua33;20200122_115500.WAV;22/01/2020;11:55:00;26.3;72.5;3250
Qua33;20200121_104000.WAV;21/01/2020;10:40:00;27;72.5;3250
Qua33;20200121_105500.WAV;21/01/2020;10:55:00;27.4;72.5;3250
Qua33;20200122_112500.WAV;22/01/2020;11:25:00;26.2;73.3;3250
Qua33;20200124_081000.WAV;24/01/2020;08:10:00;22.8;73.4;3250
Qua33;20200122_114000.WAV;22/01/2020;11:40:00;26.8;73.5;3250
Qua33;20200125_075500.WAV;25/01/2020;07:55:00;21.8;73.6;3250
Qua33;20200121_112500.WAV;21/01/2020;11:25:00;26.4;75.2;3250
Qua33;20200123_082500.WAV;23/01/2020;08:25:00;23.3;75.5;3250
Qua33;20200121_111000.WAV;21/01/2020;11:10:00;26.7;75.5;3250
Qua33;20200125_074000.WAV;25/01/2020;07:40:00;21.2;75.9;3250
Qua33;20200121_101000.WAV;21/01/2020;10:10:00;26.1;76.5;3250
Qua33;20200121_102500.WAV;21/01/2020;10:25:00;26.9;76.5;3250
Qua33;20200125_072500.WAV;25/01/2020;07:25:00;20.8;76.6;3250
Qua33;20200120_132500.WAV;20/01/2020;13:25:00;29.3;76.7;3250
Qua33;20200121_092500.WAV;21/01/2020;09:25:00;26.1;76.8;3250
Qua33;20200128_075500.WAV;28/01/2020;07:55:00;20.1;76.9;3250
Qua33;20200121_094000.WAV;21/01/2020;09:40:00;26.8;76.9;3250
Qua33;20200121_095500.WAV;21/01/2020;09:55:00;26.2;77.8;3250
Qua33;20200121_141000.WAV;21/01/2020;14:10:00;27.5;77.9;3250
Qua33;20200123_081000.WAV;23/01/2020;08:10:00;22.5;78;3250
Qua33;20200121_135500.WAV;21/01/2020;13:55:00;26.5;78.3;3250
Qua33;20200128_074000.WAV;28/01/2020;07:40:00;19.5;78.6;3250
Qua33;20200120_134000.WAV;20/01/2020;13:40:00;27.9;78.6;3250
Qua33;20200125_071000.WAV;25/01/2020;07:10:00;20.2;78.9;3250
Qua33;20200125_061000.WAV;25/01/2020;06:10:00;19.8;79.2;3250
Qua33;20200122_111000.WAV;22/01/2020;11:10:00;24.2;79.2;3250
Qua33;20200121_091000.WAV;21/01/2020;09:10:00;25.5;79.2;3250
Qua33;20200125_062500.WAV;25/01/2020;06:25:00;19.9;79.3;3250
Qua33;20200128_072500.WAV;28/01/2020;07:25:00;19.1;79.5;3250
Qua33;20200122_104000.WAV;22/01/2020;10:40:00;24.2;79.6;3250
Qua33;20200120_121000.WAV;20/01/2020;12:10:00;30.5;79.6;3250
Qua33;20200121_142500.WAV;21/01/2020;14:25:00;26.8;79.7;3250
Qua33;20200128_071000.WAV;28/01/2020;07:10:00;19;80;3250
Qua33;20200122_105500.WAV;22/01/2020;10:55:00;24.3;80.5;3250
Qua33;20200125_064000.WAV;25/01/2020;06:40:00;19.7;80.7;3250
Qua33;20200125_065500.WAV;25/01/2020;06:55:00;19.8;81;3250
Qua33;20200121_134000.WAV;21/01/2020;13:40:00;26.3;81.2;3250
Qua33;20200121_144000.WAV;21/01/2020;14:40:00;25.9;81.3;3250
Qua33;20200122_102500.WAV;22/01/2020;10:25:00;24;81.5;3250
Qua33;20200122_095500.WAV;22/01/2020;09:55:00;24.3;81.5;3250
Qua33;20200128_061000.WAV;28/01/2020;06:10:00;18.2;81.9;3250
Qua33;20200128_062500.WAV;28/01/2020;06:25:00;18.2;81.9;3250
Qua33;20200120_142500.WAV;20/01/2020;14:25:00;26.7;81.9;3250
Qua33;20200120_141000.WAV;20/01/2020;14:10:00;27;81.9;3250
Qua33;20200120_135500.WAV;20/01/2020;13:55:00;27.3;82;3250
Qua33;20200121_114000.WAV;21/01/2020;11:40:00;25.2;82.4;3250
Qua33;20200121_085500.WAV;21/01/2020;08:55:00;24.5;82.7;3250
Qua33;20200124_075500.WAV;24/01/2020;07:55:00;20.3;82.8;3250
Qua33;20200122_101000.WAV;22/01/2020;10:10:00;23.5;82.8;3250
Qua33;20200128_065500.WAV;28/01/2020;06:55:00;18.2;82.9;3250
Qua33;20200128_064000.WAV;28/01/2020;06:40:00;17.9;83.7;3250
Qua33;20200122_094000.WAV;22/01/2020;09:40:00;23.4;84.1;3250
Qua33;20200120_144000.WAV;20/01/2020;14:40:00;26.2;84.1;3250
Qua33;20200121_084000.WAV;21/01/2020;08:40:00;24.1;84.5;3250
Qua33;20200121_121000.WAV;21/01/2020;12:10:00;25;85;3250
Qua33;20200124_074000.WAV;24/01/2020;07:40:00;19.7;85.1;3250
Qua33;20200121_122500.WAV;21/01/2020;12:25:00;25;85.6;3250
Qua33;20200121_131000.WAV;21/01/2020;13:10:00;25.2;85.6;3250
Qua33;20200124_072500.WAV;24/01/2020;07:25:00;19.4;85.7;3250
Qua33;20200121_124000.WAV;21/01/2020;12:40:00;24.6;85.8;3250
Qua33;20200124_071000.WAV;24/01/2020;07:10:00;19.3;86.1;3250
Qua33;20200122_092500.WAV;22/01/2020;09:25:00;23.1;86.1;3250
Qua33;20200122_091000.WAV;22/01/2020;09:10:00;23.2;86.3;3250
Qua33;20200121_082500.WAV;21/01/2020;08:25:00;23.8;86.6;3250
Qua33;20200124_065500.WAV;24/01/2020;06:55:00;19.1;86.9;3250
Qua33;20200121_132500.WAV;21/01/2020;13:25:00;25.1;87.1;3250
Qua33;20200123_075500.WAV;23/01/2020;07:55:00;20.1;87.4;3250
Qua33;20200121_081000.WAV;21/01/2020;08:10:00;23.5;87.4;3250
Qua33;20200124_064000.WAV;24/01/2020;06:40:00;18.8;87.7;3250
Qua33;20200121_075500.WAV;21/01/2020;07:55:00;23.1;87.7;3250
Qua33;20200121_115500.WAV;21/01/2020;11:55:00;24.6;87.7;3250
Qua33;20200121_064000.WAV;21/01/2020;06:40:00;22.5;87.9;3250
Qua33;20200121_074000.WAV;21/01/2020;07:40:00;23;87.9;3250
Qua33;20200121_145500.WAV;21/01/2020;14:55:00;24.6;88.2;3250
Qua33;20200124_062500.WAV;24/01/2020;06:25:00;18.6;88.3;3250
Qua33;20200124_061000.WAV;24/01/2020;06:10:00;18.6;88.5;3250
Qua33;20200121_061000.WAV;21/01/2020;06:10:00;22.1;88.5;3250
Qua33;20200121_072500.WAV;21/01/2020;07:25:00;22.7;88.7;3250
Qua33;20200121_065500.WAV;21/01/2020;06:55:00;22.5;88.9;3250
Qua33;20200120_145500.WAV;20/01/2020;14:55:00;25.2;88.9;3250
Qua33;20200121_071000.WAV;21/01/2020;07:10:00;22.6;89.1;3250
Qua33;20200121_062500.WAV;21/01/2020;06:25:00;22.1;89.4;3250
Qua33;20200123_074000.WAV;23/01/2020;07:40:00;19.2;89.6;3250
